0327b2c9-8b5f-44f9-ae8b-aac472037dfc,c2be7203-c483-4a59-9762-200877f477da,Kec. Kelay
0327baae-b07f-45ef-8e00-4116a437f32a,601127aa-18c0-474b-9dd6-f6ff7b6c6bc1,Kec. Polombangkeng Utara
033184b5-a5f2-4156-867c-7396a340b8f8,174e0d4d-5b79-4ae1-85ae-de14473d6b59,Kec. Cakranegara
033556c5-c569-4ce2-a1f7-64d1da8020a7,66a3aa8b-2dd0-4306-a386-bf33f33617aa,Kec. Wakuwo
03425e95-28fe-4f9b-8712-7e28a156967b,eb109457-0be6-4ba1-9f36-962ec453840c,Kec. Seginim
034b2d3e-3553-4374-9e9e-d2e51a730d16,f99eee35-40f5-43c8-a615-f4119d8e4670,Kec. Jatibanteng
035085f6-9685-42cc-a427-1e545c2ff5c2,c1215a56-167e-48a0-b017-87991169bf54,Kec. Pakue
0351987d-669b-4743-aa77-2b81fd523f66,8940ba27-f0be-4647-9112-277e8be56ec2,Kec. Kebakkramat
03639746-6efb-44b4-8228-a60bc23474aa,ec22adbb-0caa-4565-8c99-3a9f2b00621b,Kec. Ilugwa
0373e9d6-1e30-4fe1-a3f9-6f97da36c026,a9f2311f-7161-46c0-9ccb-6a373f318358,Kec. Sukarami
0385bde8-5f9e-4d0c-961e-b87aed4f4eba,f99eee35-40f5-43c8-a615-f4119d8e4670,Kec. Banyuglugur
038f806f-fb75-4da1-9239-cfbb3caaa1a9,dcd65111-da32-4ae0-ac86-6fa308e643f2,Kec. Abung Semuli
0395df8f-387b-45dd-bf38-22e0cdb1de08,248240c0-00ae-4983-9d22-1f2656ed1e3a,Kec. Harian
03af7133-8b35-49e0-9d5f-f8d86c7ce747,42db6cdf-6797-451c-8688-8b63a294930a,Kec. Kabaena Selatan
03b587af-f1e3-45af-b469-41067a188f80,a49466df-4fb9-42fc-8104-3ab7a2654c8c,Kec. Suka Merindu
03d04e66-9ee2-4f85-a779-726ac0922bb8,d204920b-47bd-42ed-9fd2-102c7a08e973,Kec. Barus Utara
03e10946-1aab-4176-8b0a-c0ca4862447e,f11b26e1-6513-4313-a816-19a58e758e3e,Kec. Alalak
03f6f327-d89a-4e1e-87bd-181d91b29d25,226f1325-e29d-4c7e-b919-ff40a8aee514,Kec. Besuki
0404eb30-bc17-48dd-ba6f-bf21c9c624b4,b1cc2acf-1991-44cc-a900-e26404283d38,Kec. Klayili
04053fd8-777e-4aaf-ac7a-085e4c698978,9d13c441-d632-4ccd-aa2f-1077db1cb878,Kec. Manggalewa
0415d9f1-3a55-41b4-a0a0-6d4e1d29ff0d,85b1c06c-a099-4ee6-a65f-c16676c176e1,Kec. Simboro dan Kepulauan
04165e5c-1b48-4a2b-97b6-d6ce19ca9363,571c3037-37b9-4692-8a0f-7b5ecdb3ca30,Kec. Purworeja Klampok
043628cc-53e7-4934-8060-4a77f43b0f69,cc705e0f-7980-4372-8f0e-8f0d630d32ef,Kec. Sukamulya
044836b2-a435-4067-ba5f-065c566a23f5,2ed86efd-26b1-4e68-a4b8-a9c65498e030,Kec. Beringin
044e9b93-b73a-451a-b91a-a33a5934e0a3,6da34b0b-c6f7-4476-94c2-4b3aca4ffa00,Kec. Buntu Pane
04574ca8-c8ce-46bd-8aa1-53994d0d85e4,bdc50c9b-f887-4bc8-bfdc-d7b03e83069d,Kec. Hibala
04698a03-adf3-4eb1-b9b8-aa0f44b14483,93be7466-0a32-4962-a587-d1356ef89f83,Kec. Babussalam
048509c5-7309-4d36-b14c-998d69e4a6cf,e53d34e1-603f-4e38-9fba-c63626603422,Kec. Padang Batung
048db8a9-aa87-4961-8b8d-8a2cb0fc6db2,188dd2d3-b798-43b9-88dc-7565cdf31eb5,Kec. Carita
049df49c-d40a-4ba4-916b-8e08c42cf99e,2075eb57-c135-405e-8c85-fb07686c4e84,Kec. Sabangau
049fe939-1ea8-4c5e-b4eb-afeef8d60248,6022f205-9795-48ed-b93e-63e74c03fb44,Kec. Dempet
04a42c55-c6f2-40ae-8014-87e9309bf703,7dcb92e3-7bed-4147-9442-8b2ca3d95975,Kec. Wangon
04b54240-b90e-43bb-be84-591e7bd675c6,c08dc8b8-21ad-4426-b699-1c605496c094,Kec. Mempawah Timur
04b880dd-bcbe-4c5e-91ca-3b19a3bcaf25,2e8a4358-78f8-4f74-925d-9a1c5bf5cfda,Kec. Srandakan
04bc7b9d-b5f4-4ce6-bd9b-ea23b5793e81,55e03bc9-9412-47be-80f1-9f1e0cd0e467,Kec. Pringgasela
04c5e547-9e7c-4002-b75c-bde31c453c23,36df691a-e6c3-4869-b1df-b7177bcdc629,Kec. Bungo Dani
04c6d78f-2cd4-4821-b422-557356ed175e,a6961f69-9dcc-4638-b8f5-668eb74d5cde,Kec. Tulangan
04d32c2e-47d3-466b-8a93-791f2e4789dd,c8a3bd12-e613-4d08-ba69-e2dcb9f34b9f,Kec. Kokap
04d5463d-5218-4735-8f08-f1aa6640480c,c08dc8b8-21ad-4426-b699-1c605496c094,Kec. Sadaniang
04dcbe77-597c-4737-a6c3-622c17578e88,cc06baab-4225-42c0-8e6e-e067d2d197e1,Kec. Pemulutan Barat
04e230d8-4e83-4ea4-9a50-bb0e8caa9175,24bcca83-4609-4248-8fb3-e9df851f05f6,Kec. Alas
04e6257a-c701-496d-9d5b-22f409ff663f,5cbac477-e623-4d09-8a2f-f46906340e7d,Kec. Kolf Braza
04e6b0a7-4e1e-45a6-8eb5-86e22168b098,2b6fc4bc-77c7-45ff-b701-74ffee797891,Kec. Kangae
04ef0a52-cec4-4d91-b84f-090bd2e65572,11612a00-e2c7-46b5-b5e1-ca38cc85b110,Kec. Bantar Gebang
04f0e5f4-3d22-4863-bd4c-1f1ea8ff633a,700ed742-60de-4a7a-89bc-7ab1f2742597,Kec. Lakudo
04f4838e-d343-4566-913b-6c2916c7560c,5c4deee1-2ea3-4477-b24a-bbeeacb452c5,Kec. Talaga Jaya
04f97adf-6e01-4af3-af70-32817e3b3ba9,46ea0518-9ffb-4094-a88c-62dd9b748d75,Kec. Kapuas Barat
051f971d-e4a1-41dd-b53f-6dc5c1b26802,3a29d7fd-a275-45fa-b3d9-cb112dd7db12,Kec. Gembong
05515eba-202c-43a2-8a83-2ec958aaf043,a8953639-e43c-4d1e-a007-cc641c67e60c,Kec. Bojonegoro
0559e54d-c6cf-401c-983a-74e1ebd3a9d2,571c3037-37b9-4692-8a0f-7b5ecdb3ca30,Kec. Banjarnegara
05688819-4256-49f7-90cc-45f6cb656c48,935d371c-bdf8-4703-a44c-80bd76df552f,Kec. Pasie Raya
056ff6aa-3aa1-4012-9b92-dd320d55c68d,b418e074-9c7b-481f-8009-eb4262ed46fa,Kec. Moramo Utara
0583d35d-b2cd-44b4-a957-eb4d136aa401,6ce51e82-8c81-4301-a8c2-4a164cb91fce,Kec. Batu Poaro
058f21dc-80e6-47d7-b6fd-65c4ade550af,0755d355-6c69-4e5f-9ec2-23b383ad5fb7,Kec. Wolo
059c4c66-b0a1-4bde-96b1-9a196488a0be,d072ebcf-5502-4384-b54f-0e01a92bd6fb,Kec. Purworejo
05b1ae42-34f8-4e78-94fa-a2519d97c65f,5ff13895-0d92-4aa8-bd49-9a93ea6c3c02,Kec. Tanete Riattang Timur
05b61907-be07-4d6d-808a-636e60e82784,94f8ad4d-5597-41a3-828e-8f5aac7ba857,Kec. Pancoran Mas
05bdebe6-5b33-4d35-926b-557d7b3791c5,fb7bffb8-2c6b-442e-8d76-baf211e2a93c,Kec. Pattalasang
05cd3885-13e9-484f-8cc8-e2b260c0833b,657d8779-7f52-4620-b6e7-86dd4a1d517f,Kec. Gambiran
05d488c9-e551-4d37-a934-89ed644cf270,faaf8a04-1c0d-4216-a61e-e563f3dc1650,Kec. Pringkuku
